Date,Open,High,Low,Close,Adj Close,Volume
2017-04-17,18.610319,19.308830,18.510530,18.950001,18.909681,15200
2017-04-18,18.859787,19.358723,18.660213,19.250000,19.209044,14100
2017-04-19,19.308830,19.308830,18.809895,18.850000,18.809895,15300
2017-04-20,19.009468,19.757872,18.979532,19.750000,19.707979,19400
2017-04-21,19.558298,19.658087,19.159149,19.200001,19.159149,21400
2017-04-24,19.308830,19.757872,19.308830,19.700001,19.658087,17600
2017-04-25,19.658087,20.805639,19.658087,20.750000,20.705851,34500
2017-04-26,20.556171,21.753616,20.556171,21.200001,21.154894,30900
2017-04-27,21.154894,21.154894,19.608191,19.700001,19.658087,24500
2017-04-28,19.658087,19.658087,18.859787,18.950001,18.909681,31800
2017-05-01,19.059362,19.408619,18.909681,19.049999,19.009468,16900
2017-05-02,19.109255,19.308830,18.610319,18.850000,18.809895,33500
2017-05-03,18.760000,18.809895,18.610319,18.700001,18.660213,25900
2017-05-04,18.710106,18.809895,18.111383,18.750000,18.710106,29100
2017-05-05,18.530489,19.209044,18.530489,19.100000,19.059362,36300
2017-05-08,19.059362,19.757872,19.059362,19.799999,19.757872,10800
2017-05-09,19.658087,19.658087,19.209044,19.250000,19.209044,8700
2017-05-10,19.159149,19.308830,18.959576,19.000000,18.959576,14700
2017-05-11,18.909681,19.109255,18.809895,18.950001,18.909681,14300
2017-05-12,18.809895,19.009468,18.660213,18.700001,18.660213,14800
2017-05-15,18.959576,19.308830,18.760000,18.799999,18.760000,13200
2017-05-16,18.859787,19.807766,18.360851,19.400000,19.358723,105800
2017-05-17,19.059362,19.458511,18.460638,18.549999,18.510530,28300
2017-05-18,18.560427,19.009468,18.510530,18.650000,18.610319,21900
2017-05-19,18.660213,18.909681,18.211170,18.500000,18.460638,29000
2017-05-22,18.560427,18.909681,18.510530,18.850000,18.809895,18300
2017-05-23,18.710106,18.909681,18.670191,18.850000,18.809895,9500
2017-05-24,18.760000,18.959576,18.360851,18.700001,18.660213,20200
2017-05-25,18.610319,19.109255,18.500555,18.799999,18.760000,47400
2017-05-26,18.600000,19.500000,18.520000,19.350000,19.350000,16000
2017-05-30,19.150000,19.730000,18.900000,19.500000,19.500000,20800
2017-05-31,19.500000,19.600000,18.930000,19.400000,19.400000,57200
2017-06-01,19.500000,20.900000,19.500000,20.650000,20.650000,98700
2017-06-02,20.750000,23.400000,20.750000,23.350000,23.350000,99700
2017-06-05,23.200001,23.200001,21.549999,21.600000,21.600000,54800
2017-06-06,21.200001,21.900000,21.150000,21.850000,21.850000,19800
2017-06-07,21.650000,22.150000,20.450001,20.650000,20.650000,26700
2017-06-08,20.450001,21.299999,20.400000,20.900000,20.900000,20600
